meier_load,use_layerwise_dropout_batchnorm,units,output_layer_activation,optimizer,num_layers,learning_rate,l2_r,l1_r,growth_sequence,epochs,dropout_rate,dropout_T_bn_F,batch_size,activation,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,confusion_matrix
False,False,660,sigmoid,sgd,4,0.1,0.1,0.3,"[1, 4, 8, 8]",50,0.001,True,256,sigmoid,inf,0.498583984375,0.498584,1.0,0.665407,inf,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,620,sigmoid,sgd,5,0.01,0.0001,0.0001,"[1, 1, 1, 1, 1]",50,0.001,True,64,relu,inf,0.571066978193,0.769767,0.199561,0.316952,13.9791612625,0.882512019231,0.231373,0.232283,0.231827,"[[2878  196]
 [ 195   59]]"
False,False,540,sigmoid,adam,2,0.01,0.3,0.1,"[1, 2]",50,0,True,128,sigmoid,997.37677002,0.498685747664,0.498686,1.0,0.665497,997.38848877,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,150,sigmoid,rmsprop,2,0.1,0.1,0.0001,"[1, 1]",50,0.01,False,256,softmax,694.926879883,0.498583984375,0.498584,1.0,0.665407,695.024353027,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,590,sigmoid,sgd,4,0.1,0.2,0.3,"[1, 2, 4, 4]",50,0,True,64,relu,,,,,,,,,,,
False,False,110,sigmoid,rmsprop,4,0.01,0.2,0.0001,"[1, 4, 4, 4]",50,0,True,64,relu,inf,0.498685747664,0.498686,1.0,0.665497,11.7337617874,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,640,sigmoid,adam,2,0.0001,0.2,0.0,"[1, 2]",50,0.1,True,64,tanh,0.721727490425,0.497493185358,0.498082,0.994827,0.663812,0.71856379509,0.0775240384615,0.076414,1.0,0.141979,"[[   4 3070]
 [   0  254]]"
False,False,400,sigmoid,rmsprop,2,0.0001,0.2,0.0001,"[1, 2]",50,0.3,True,128,relu,18.5089054108,0.49871008567,0.498698,1.0,0.665508,18.5081138611,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,120,sigmoid,rmsprop,5,0.1,0.01,0.0001,"[1, 2, 4, 4, 2]",50,0.001,True,64,tanh,119.373268127,0.498685747664,0.498686,1.0,0.665497,125.159469604,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,400,sigmoid,sgd,4,0.01,0.0001,0.2,"[1, 4, 8, 8]",50,0,True,256,relu,inf,0.501416015625,0.0,0.0,0.0,4592.83447266,0.923677884615,0.0,0.0,0.0,"[[3074    0]
 [ 254    0]]"
False,False,590,sigmoid,rmsprop,1,0.0001,0.0,0.3,[1],50,0.001,False,128,sigmoid,242.274780273,0.498661409657,0.498674,0.999951,0.665476,242.31690979,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,620,sigmoid,adam,1,0.1,0.2,0.0,[1],50,0.2,False,256,relu,inf,0.498657226562,0.49862,0.999755,0.665385,1.28349244595,0.0766225961538,0.076345,1.0,0.14186,"[[   1 3073]
 [   0  254]]"
False,False,100,sigmoid,sgd,4,0.001,0.01,0.2,"[1, 4, 4, 4]",50,0,False,128,relu,301.407714844,0.50128991433,0.0,0.0,0.0,301.407043457,0.923677884615,0.0,0.0,0.0,"[[3074    0]
 [ 254    0]]"
False,True,650,sigmoid,rmsprop,1,0.0001,0.001,0.001,[1],50,0.1,False,256,relu,inf,0.564404296875,0.743672,0.192782,0.306191,1.09115850925,0.878305288462,0.212928,0.220472,0.216634,"[[2867  207]
 [ 198   56]]"
False,True,550,sigmoid,sgd,2,0.001,0.01,0.3,"[1, 1]",50,0,True,64,relu,459.319976807,0.501314252336,0.0,0.0,0.0,459.307434082,0.923677884615,0.0,0.0,0.0,"[[3074    0]
 [ 254    0]]"
False,False,380,sigmoid,adam,1,0.1,0.0001,0.0001,[1],50,0.01,True,256,softmax,9.8032617569,0.496240234375,0.497393,0.990354,0.662203,9.81632900238,0.0805288461538,0.076389,0.996063,0.141896,"[[  15 3059]
 [   1  253]]"
False,False,560,sigmoid,rmsprop,2,0.01,0.2,0.1,"[1, 2]",50,0,True,64,relu,inf,0.498685747664,0.498686,1.0,0.665497,5407.73925781,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,200,sigmoid,rmsprop,5,0.01,0.0,0.0,"[1, 1, 1, 1, 1]",50,0.1,True,128,tanh,0.680325627327,0.554200739875,0.598567,0.322011,0.418748,0.651413559914,0.743088942308,0.10093,0.299213,0.150943,"[[2397  677]
 [ 178   76]]"
False,True,470,sigmoid,sgd,2,0.0001,0.0,0.0001,"[1, 2]",50,0.001,False,64,sigmoid,9.83239841461,0.502141744548,0.500894,0.464666,0.4821,9.82846355438,0.542067307692,0.069199,0.401575,0.118056,"[[1702 1372]
 [ 152  102]]"
False,True,80,sigmoid,adam,1,0.01,0.1,0.1,[1],50,0.001,True,256,relu,218.523635864,0.498583984375,0.498584,0.999902,0.665385,218.400299072,0.0766225961538,0.076345,1.0,0.14186,"[[   1 3073]
 [   0  254]]"
False,True,80,sigmoid,adam,5,0.01,0.0001,0.3,"[1, 2, 2, 2, 2]",50,0.001,True,256,relu,inf,0.498583984375,0.498584,1.0,0.665407,546.55480957,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,170,sigmoid,rmsprop,5,0.001,0.2,0.001,"[1, 4, 4, 4, 4]",50,0.1,False,256,relu,3.27855682373,0.501416015625,0.0,0.0,0.0,3.18854117393,0.923677884615,0.0,0.0,0.0,"[[3074    0]
 [ 254    0]]"
False,True,530,sigmoid,rmsprop,4,0.1,0.0001,0.01,"[1, 2, 2, 2]",50,0.001,False,128,relu,,,,,,,,,,,
False,True,150,sigmoid,rmsprop,5,0.01,0.0,0.01,"[1, 4, 8, 8, 4]",50,0.001,True,128,sigmoid,392.960266113,0.498685747664,0.498686,1.0,0.665497,392.962493896,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,590,sigmoid,rmsprop,3,0.01,0.0001,0.0001,"[1, 2, 4]",50,0.3,True,64,relu,inf,0.498685747664,0.498686,1.0,0.665497,7.7753443718,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,120,sigmoid,sgd,1,0.1,0.01,0.2,[1],50,0.1,True,128,sigmoid,4385.45849609,0.498977803738,0.498831,0.999414,0.665497,4385.46630859,0.0775240384615,0.076414,1.0,0.141979,"[[   4 3070]
 [   0  254]]"
False,True,250,sigmoid,rmsprop,2,0.1,0.2,0.0001,"[1, 1]",50,0.2,False,256,relu,inf,0.498510742188,0.498547,0.99951,0.665265,2199.60888672,0.0766225961538,0.076345,1.0,0.14186,"[[   1 3073]
 [   0  254]]"
False,True,290,sigmoid,rmsprop,2,0.001,0.001,0.0001,"[1, 2]",50,0,False,64,tanh,1.04991269112,0.566637461059,0.699287,0.229819,0.345945,1.02514445782,0.854567307692,0.189189,0.275591,0.224359,"[[2774  300]
 [ 184   70]]"
False,True,430,sigmoid,rmsprop,2,0.001,0.0001,0.2,"[1, 2]",50,0.01,True,128,tanh,784.148071289,0.501387266355,1.0,0.000146,0.000293,784.12322998,0.923677884615,0.0,0.0,0.0,"[[3074    0]
 [ 254    0]]"
False,False,50,sigmoid,rmsprop,1,0.001,0.0,0.01,[1],50,0.01,False,64,relu,1.25538432598,0.498491043614,0.498588,0.999414,0.665281,1.25706732273,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,460,sigmoid,rmsprop,3,0.01,0.2,0.001,"[1, 2, 4]",50,0.001,True,256,relu,inf,0.498583984375,0.498584,1.0,0.665407,98.9995422363,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,580,sigmoid,rmsprop,5,0.01,0.001,0.001,"[1, 2, 2, 2, 2]",50,0.3,True,64,relu,inf,0.49871008567,0.498698,1.0,0.665508,76.8227081299,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,600,sigmoid,rmsprop,2,0.0001,0.3,0.2,"[1, 1]",50,0.01,False,128,tanh,886.698364258,0.52918126947,0.63706,0.129868,0.215754,886.662353516,0.865685096154,0.151625,0.165354,0.158192,"[[2839  235]
 [ 212   42]]"
False,True,290,sigmoid,sgd,1,0.01,0.2,0.001,[1],50,0.1,False,64,relu,1.08213436604,0.542518496885,0.713709,0.13797,0.231238,1.08790719509,0.879807692308,0.171171,0.149606,0.159664,"[[2890  184]
 [ 216   38]]"
False,False,430,sigmoid,adam,4,0.1,0.1,0.01,"[1, 2, 2, 2]",50,0.001,False,256,softmax,2564.06298828,0.498583984375,0.498584,1.0,0.665407,2564.07080078,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,90,sigmoid,adam,1,0.0001,0.1,0.3,[1],50,0.001,False,256,relu,inf,0.52275390625,0.707502,0.072961,0.13228,5.51626396179,0.901141826923,0.155963,0.066929,0.093664,"[[2982   92]
 [ 237   17]]"
False,False,640,sigmoid,adam,2,0.0001,0.0,0.1,"[1, 2]",50,0.01,True,128,relu,431.835876465,0.50128991433,0.0,0.0,0.0,431.835418701,0.923677884615,0.0,0.0,0.0,"[[3074    0]
 [ 254    0]]"
False,True,270,sigmoid,rmsprop,2,0.01,0.0001,0.0001,"[1, 4]",50,0.1,False,64,relu,inf,0.498783099688,0.498734,0.999854,0.665508,3.68288016319,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,510,sigmoid,sgd,1,0.001,0.3,0.0001,[1],50,0.2,False,256,sigmoid,132.858306885,0.494702148437,0.496615,0.98766,0.660911,132.863235474,0.0775240384615,0.074879,0.976378,0.139091,"[[  10 3064]
 [   6  248]]"
False,False,400,sigmoid,rmsprop,1,0.01,0.1,0.01,[1],50,0.001,False,64,softmax,378.703155518,0.498612733645,0.498649,0.999854,0.665432,378.706329346,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,650,sigmoid,rmsprop,3,0.01,0.1,0.2,"[1, 1, 1]",50,0.1,False,64,tanh,12567.3828125,0.49832067757,0.498502,0.998536,0.665009,12567.1660156,0.0772235576923,0.076391,1.0,0.141939,"[[   3 3071]
 [   0  254]]"
False,True,520,sigmoid,rmsprop,2,0.01,0.0,0.3,"[1, 2]",50,0.1,False,64,sigmoid,25965.9726562,0.498685747664,0.498686,1.0,0.665497,25965.8359375,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,450,sigmoid,rmsprop,2,0.01,0.01,0.1,"[1, 4]",50,0.2,True,256,relu,inf,0.498583984375,0.498584,1.0,0.665407,2805.63671875,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,660,sigmoid,rmsprop,5,0.001,0.3,0.01,"[1, 4, 4, 4, 4]",50,0.001,True,64,relu,176.355606079,0.498685747664,0.498686,1.0,0.665497,175.938217163,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,370,sigmoid,sgd,2,0.0001,0.1,0.01,"[1, 4]",50,0.2,True,64,relu,inf,0.58187305296,0.722686,0.262128,0.384715,396.299530029,0.848257211538,0.180662,0.279528,0.219474,"[[2752  322]
 [ 183   71]]"
False,True,430,sigmoid,adam,1,0.0001,0.0,0.01,[1],50,0.3,False,64,relu,3.75905990601,0.535387461059,0.591623,0.220595,0.321365,3.6642742157,0.8125,0.123984,0.240157,0.163539,"[[2643  431]
 [ 193   61]]"
False,False,410,sigmoid,rmsprop,1,0.001,0.1,0.01,[1],50,0.001,True,128,relu,37.8601989746,0.553300233645,0.771756,0.148023,0.248403,37.753276825,0.896334134615,0.236994,0.161417,0.192037,"[[2942  132]
 [ 213   41]]"
False,False,290,sigmoid,sgd,4,0.01,0.3,0.0,"[1, 1, 1, 1]",50,0.1,True,128,relu,inf,0.501411604361,0.833333,0.000244,0.000488,10.2615337372,0.923978365385,1.0,0.003937,0.007843,"[[3074    0]
 [ 253    1]]"
False,True,670,sigmoid,sgd,1,0.1,0.1,0.01,[1],50,0.01,True,128,softmax,61.9209709167,0.498685747664,0.498686,1.0,0.665497,61.928981781,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,560,sigmoid,adam,4,0.001,0.1,0.3,"[1, 2, 2, 2]",50,0.3,True,256,relu,494.330047607,0.498583984375,0.498584,1.0,0.665407,494.311218262,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,360,sigmoid,sgd,2,0.0001,0.001,0.3,"[1, 2]",50,0.2,True,128,tanh,6078.27148438,0.509589174455,0.508324,0.506686,0.507504,6078.09472656,0.509014423077,0.078755,0.507874,0.136364,"[[1565 1509]
 [ 125  129]]"
False,True,580,sigmoid,adam,3,0.01,0.3,0.001,"[1, 4, 4]",50,0.01,False,64,sigmoid,30.5309829712,0.498685747664,0.498686,1.0,0.665497,30.5346050262,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,240,sigmoid,sgd,2,0.1,0.0,0.1,"[1, 2]",50,0.01,False,256,relu,1158.67102051,0.4984375,0.498511,0.999706,0.665276,1158.64733887,0.0766225961538,0.076345,1.0,0.14186,"[[   1 3073]
 [   0  254]]"
False,True,150,sigmoid,rmsprop,5,0.0001,0.01,0.0,"[1, 2, 4, 4, 2]",50,0.2,False,256,tanh,5.72707414627,0.663037109375,0.894329,0.367594,0.52103,5.56227493286,0.798076923077,0.111524,0.23622,0.151515,"[[2596  478]
 [ 194   60]]"
False,False,310,sigmoid,rmsprop,3,0.1,0.01,0.1,"[1, 4, 4]",50,0.3,False,256,softmax,36496.8320312,0.498583984375,0.498584,1.0,0.665407,36496.84375,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,530,sigmoid,adam,2,0.001,0.001,0.001,"[1, 2]",50,0.01,True,256,relu,1.93054413795,0.501391601562,0.0,0.0,0.0,1.92832422256,0.923677884615,0.0,0.0,0.0,"[[3074    0]
 [ 254    0]]"
False,False,620,sigmoid,rmsprop,3,0.01,0.01,0.0001,"[1, 1, 1]",50,0.01,True,256,relu,inf,0.498583984375,0.498584,1.0,0.665407,9.11986732483,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,80,sigmoid,rmsprop,2,0.1,0.2,0.0001,"[1, 2]",50,0.1,False,128,relu,inf,0.498637071651,0.498661,0.999902,0.665454,688.043457031,0.0766225961538,0.076345,1.0,0.14186,"[[   1 3073]
 [   0  254]]"
False,False,150,sigmoid,rmsprop,2,0.001,0.1,0.0,"[1, 2]",50,0.01,True,64,relu,0.793818891048,0.49871008567,0.498698,1.0,0.665508,0.760807216167,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,420,sigmoid,sgd,5,0.001,0.001,0.001,"[1, 4, 8, 8, 4]",50,0.2,True,256,softmax,455.312255859,0.498583984375,0.498584,1.0,0.665407,455.311676025,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,280,sigmoid,rmsprop,1,0.01,0.01,0.0001,[1],50,0.01,True,64,relu,inf,0.554760514019,0.693038,0.192387,0.301169,1.00158536434,0.858473557692,0.161994,0.204724,0.18087,"[[2805  269]
 [ 202   52]]"
False,True,330,sigmoid,rmsprop,5,0.01,0.3,0.0001,"[1, 4, 8, 8, 4]",50,0.001,False,64,tanh,136.224273682,0.498685747664,0.498686,1.0,0.665497,136.261505127,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,100,sigmoid,rmsprop,1,0.1,0.01,0.2,[1],50,0,True,64,relu,inf,0.498661409657,0.498673,0.999317,0.665334,18046.4003906,0.0769230769231,0.076368,1.0,0.141899,"[[   2 3072]
 [   0  254]]"
False,True,590,sigmoid,rmsprop,1,0.01,0.0,0.001,[1],50,0.2,True,128,sigmoid,80.3569869995,0.498612733645,0.498649,0.999658,0.665389,80.4250259399,0.0766225961538,0.076345,1.0,0.14186,"[[   1 3073]
 [   0  254]]"
False,False,270,sigmoid,sgd,2,0.01,0.2,0.01,"[1, 4]",50,0.01,True,64,sigmoid,56.9497032166,0.498685747664,0.498686,1.0,0.665497,56.9908905029,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,310,sigmoid,rmsprop,1,0.01,0.3,0.0001,[1],50,0,False,256,relu,inf,0.526245117188,0.731452,0.07869,0.142093,62.7172889709,0.91015625,0.281553,0.114173,0.162465,"[[3000   74]
 [ 225   29]]"
False,True,570,sigmoid,adam,2,0.01,0.3,0.0,"[1, 4]",50,0.2,True,64,tanh,3.16446733475,0.498442367601,0.498563,0.999219,0.665215,3.14627385139,0.0769230769231,0.076368,1.0,0.141899,"[[   2 3072]
 [   0  254]]"
False,True,660,sigmoid,rmsprop,5,0.1,0.1,0.01,"[1, 2, 4, 4, 2]",50,0.2,False,256,sigmoid,19864.1621094,0.498583984375,0.498584,1.0,0.665407,19864.1972656,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,690,sigmoid,adam,2,0.01,0.001,0.1,"[1, 2]",50,0,True,256,tanh,388.644378662,0.498315429687,0.498448,0.998629,0.664982,388.637420654,0.0778245192308,0.076437,1.0,0.142018,"[[   5 3069]
 [   0  254]]"
False,False,130,sigmoid,sgd,1,0.01,0.01,0.001,[1],50,0.1,False,256,relu,inf,0.572509765625,0.757153,0.209921,0.328707,5.99250793457,0.874098557692,0.214533,0.244094,0.228361,"[[2847  227]
 [ 192   62]]"
False,False,370,sigmoid,rmsprop,1,0.0001,0.0001,0.001,[1],50,0.1,False,256,relu,inf,0.565161132813,0.594677,0.401528,0.479378,1.71627140045,0.706430288462,0.108342,0.393701,0.169924,"[[2251  823]
 [ 154  100]]"
False,False,370,sigmoid,adam,1,0.01,0.3,0.01,[1],50,0,True,128,relu,inf,0.498588395639,0.498637,0.999756,0.6654,153.513168335,0.0769230769231,0.076368,1.0,0.141899,"[[   2 3072]
 [   0  254]]"
False,False,280,sigmoid,sgd,5,0.0001,0.0,0.1,"[1, 2, 4, 4, 2]",50,0.3,False,64,relu,7948.77441406,0.517791082555,0.74335,0.050464,0.094511,7948.60888672,0.913461538462,0.173077,0.035433,0.058824,"[[3031   43]
 [ 245    9]]"
False,True,180,sigmoid,rmsprop,3,0.01,0.001,0.0,"[1, 1, 1]",50,0.1,True,64,relu,,,,,,,,,,,
