meier_load,use_layerwise_dropout_batchnorm,units,output_layer_activation,optimizer,num_layers,learning_rate,l2_r,l1_r,growth_sequence,epochs,dropout_rate,dropout_T_bn_F,batch_size,activation,train_loss,train_accuracy,train_precision,train_recall,train_f3,val_loss,val_accuracy,val_precision,val_recall,val_f3,confusion_matrix
False,True,200,sigmoid,sgd,4,0.1,0.001,0.2,"[1, 1, 1, 1]",50,0.1,False,256,softmax,6815.68115234,0.507340283091,0.0,0.0,0.0,6815.67773438,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,True,550,sigmoid,sgd,1,0.1,0.1,0.3,[1],50,0.2,True,64,softmax,22444.7167969,0.507776826484,0.861111,0.001496,0.001662,22444.5019531,0.483910891089,1.0,0.000599,0.000666,"[[3126    0]
 [3336    2]]"
False,True,320,sigmoid,adam,1,0.1,0.0,0.01,[1],50,0.001,False,256,relu,,,,,,,,,,,
False,True,520,sigmoid,adam,1,0.1,0.01,0.001,[1],50,0.01,True,64,softmax,222.256759644,0.492889079148,0.492865,0.999952,0.906669,222.256332397,0.516398514851,0.516399,1.0,0.91437,"[[   0 3126]
 [   0 3338]]"
False,True,170,sigmoid,sgd,2,0.01,0.2,0.2,"[1, 2]",50,0.01,False,64,tanh,626.164672852,0.489726027397,0.491198,0.986971,0.896487,626.148986816,0.512840346535,0.514717,0.990114,0.906398,"[[  10 3116]
 [  33 3305]]"
False,False,250,sigmoid,adam,4,0.1,0.001,0.01,"[1, 2, 2, 2]",50,0,True,64,relu,,,,,,,,,,,
False,True,560,sigmoid,sgd,1,0.01,0.0001,0.01,[1],50,0.3,True,128,relu,3.21937394142,0.506955030488,0.0,0.0,0.0,3.22004318237,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,True,90,sigmoid,sgd,2,0.01,0.3,0.1,"[1, 2]",50,0,True,128,relu,82.8031845093,0.507127192982,1.0,9.7e-05,0.000107,82.7434921265,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,True,140,sigmoid,adam,5,0.1,0.001,0.0,"[1, 2, 4, 4, 2]",50,0.3,True,256,relu,,,,,,,,,,,
False,True,670,sigmoid,sgd,1,0.0001,0.3,0.0001,[1],50,0.01,False,64,relu,inf,0.585949391172,0.712726,0.267818,0.28565,270.59777832,0.547493811881,0.703448,0.213901,0.2299,"[[2825  301]
 [2624  714]]"
False,True,520,sigmoid,adam,5,0.001,0.001,0.1,"[1, 4, 8, 8, 4]",50,0.2,True,256,softmax,563.058105469,0.507340283091,0.0,0.0,0.0,563.05871582,0.483654919471,0.0,0.0,0.0,"[[3033    0]
 [3238    0]]"
False,False,510,sigmoid,adam,2,0.01,0.1,0.3,"[1, 2]",50,0.3,True,128,relu,inf,0.49306878811,0.493044,0.999903,0.906693,4171.00683594,0.515625,0.515625,1.0,0.914127,"[[   0 3100]
 [   0 3300]]"
False,True,100,sigmoid,sgd,2,0.0001,0.0001,0.01,"[1, 4]",50,0.3,True,64,softmax,174.539031982,0.49284151446,0.492842,1.0,0.906696,174.538909912,0.516323688689,0.516324,1.0,0.914347,"[[   0 3126]
 [   0 3337]]"
False,True,130,sigmoid,rmsprop,1,0.01,0.3,0.0,[1],50,0.2,False,64,tanh,18.1914348602,0.533891850724,0.689435,0.098938,0.108205,18.1802330017,0.51051980198,0.713235,0.087178,0.095567,"[[3009  117]
 [3047  291]]"
False,True,180,sigmoid,adam,1,0.01,0.0,0.0,[1],50,0,False,256,relu,,,,,,,,,,,
False,True,200,sigmoid,sgd,3,0.1,0.1,0.0001,"[1, 1, 1]",50,0.3,True,128,softmax,0.695818543434,0.506978849085,0.0,0.0,0.0,0.696339488029,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,True,340,sigmoid,adam,1,0.01,0.0,0.2,[1],50,0,True,64,relu,344.628082275,0.507116336634,1.0,4.8e-05,5.4e-05,344.617156982,0.483601485149,0.0,0.0,0.0,"[[3126    0]
 [3338    0]]"
False,False,330,sigmoid,adam,1,0.01,0.3,0.0,[1],50,0.01,False,128,relu,1.64076936245,0.507079519451,0.0,0.0,0.0,1.63909232616,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,False,70,sigmoid,rmsprop,1,0.1,0.3,0.01,[1],50,0.001,True,256,tanh,1575.86132812,0.492014154552,0.492318,0.996797,0.904149,1575.85693359,0.515388295328,0.515897,0.997221,0.912121,"[[   3 3030]
 [   9 3229]]"
False,False,690,sigmoid,adam,1,0.1,0.2,0.2,[1],50,0.01,False,128,sigmoid,12049.5585938,0.493021150915,0.493021,0.999952,0.906721,12049.5683594,0.515625,0.515625,1.0,0.914127,"[[   0 3100]
 [   0 3300]]"
False,True,600,sigmoid,sgd,2,0.1,0.01,0.2,"[1, 2]",50,0.001,False,256,relu,inf,0.492830602134,0.492919,0.998889,0.9059,21451.7421875,0.51484375,0.515246,0.998485,0.912869,"[[   0 3100]
 [   5 3295]]"
False,True,220,sigmoid,adam,4,0.01,0.0,0.2,"[1, 2, 4, 4]",50,0.2,False,256,sigmoid,1450.93798828,0.492659716909,0.49266,1.0,0.906635,1450.93603516,0.515625,0.515625,1.0,0.914127,"[[   0 3100]
 [   0 3300]]"
False,True,450,sigmoid,adam,1,0.001,0.001,0.1,[1],50,0.01,False,256,tanh,87.8267364502,0.491272953328,0.491937,0.994856,0.902582,87.8232269287,0.514375,0.515047,0.995758,0.910754,"[[   6 3094]
 [  14 3286]]"
False,True,130,sigmoid,rmsprop,4,0.001,0.001,0.2,"[1, 2, 2, 2]",50,0.1,True,64,softmax,257.66418457,0.50715848554,0.0,0.0,0.0,257.664398193,0.483601485149,0.0,0.0,0.0,"[[3126    0]
 [3338    0]]"
False,True,510,sigmoid,rmsprop,2,0.01,0.0001,0.2,"[1, 2]",50,0.001,False,64,relu,inf,0.492984208524,0.492911,0.999855,0.906613,12978.0019531,0.516398514851,0.516399,1.0,0.91437,"[[   0 3126]
 [   0 3338]]"
False,False,90,sigmoid,sgd,3,0.0001,0.0,0.001,"[1, 2, 4]",50,0.01,False,128,tanh,19.9997501373,0.526700647866,0.549286,0.222909,0.236991,19.9997787476,0.50203125,0.544877,0.207879,0.221583,"[[2527  573]
 [2614  686]]"
False,True,240,sigmoid,sgd,5,0.01,0.2,0.2,"[1, 2, 2, 2, 2]",50,0.1,False,256,relu,inf,0.506978849085,0.0,0.0,0.0,3113.61279297,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,True,50,sigmoid,adam,1,0.01,0.0001,0.0,[1],50,0.1,True,256,sigmoid,0.697631180286,0.493044969512,0.493032,0.999903,0.906689,0.69580334425,0.515625,0.515625,1.0,0.914127,"[[   0 3100]
 [   0 3300]]"
False,False,560,sigmoid,adam,2,0.0001,0.2,0.2,"[1, 2]",50,0.001,True,128,softmax,13.5331830978,0.506978849085,0.0,0.0,0.0,13.5338058472,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,False,420,sigmoid,rmsprop,3,0.01,0.01,0.01,"[1, 4, 4]",50,0.001,True,64,relu,inf,0.50715848554,0.0,0.0,0.0,557.870605469,0.483601485149,0.0,0.0,0.0,"[[3126    0]
 [3338    0]]"
False,True,430,sigmoid,sgd,2,0.01,0.2,0.001,"[1, 4]",50,0.1,False,64,relu,1.13778841496,0.492912861492,0.492877,1.0,0.906708,1.04089736938,0.516398514851,0.516399,1.0,0.91437,"[[   0 3126]
 [   0 3338]]"
False,False,610,sigmoid,sgd,4,0.0001,0.2,0.3,"[1, 4, 4, 4]",50,0.3,True,256,relu,14888.9091797,0.506978849085,0.0,0.0,0.0,14888.9072266,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,False,330,sigmoid,sgd,3,0.01,0.0001,0.1,"[1, 4, 8]",50,0.01,True,64,softmax,495.905487061,0.50715848554,0.0,0.0,0.0,495.90411377,0.483601485149,0.0,0.0,0.0,"[[3126    0]
 [3338    0]]"
False,True,690,sigmoid,rmsprop,1,0.01,0.2,0.001,[1],50,0.2,True,64,relu,inf,0.492746385084,0.492793,0.999807,0.906537,124.858978271,0.516398514851,0.516399,1.0,0.91437,"[[   0 3126]
 [   0 3338]]"
False,True,60,sigmoid,sgd,2,0.01,0.0,0.3,"[1, 4]",50,0.2,True,128,relu,247.776992798,0.506978849085,0.0,0.0,0.0,247.773544312,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,True,460,sigmoid,sgd,2,0.01,0.01,0.1,"[1, 2]",50,0.1,False,256,relu,239.677078247,0.506859756098,0.142857,4.8e-05,5.4e-05,239.666030884,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,True,130,sigmoid,rmsprop,1,0.01,0.001,0.01,[1],50,0,False,128,relu,inf,0.493044969512,0.49303,0.999614,0.906474,129.7396698,0.515625,0.515625,1.0,0.914127,"[[   0 3100]
 [   0 3300]]"
False,True,580,sigmoid,sgd,1,0.01,0.2,0.001,[1],50,0.2,False,64,softmax,0.74674654007,0.507182267884,1.0,4.8e-05,5.4e-05,0.747344136238,0.483601485149,0.0,0.0,0.0,"[[3126    0]
 [3338    0]]"
False,True,190,sigmoid,sgd,4,0.01,0.01,0.01,"[1, 1, 1, 1]",50,0.001,False,128,relu,,,,,,,,,,,
False,True,640,sigmoid,rmsprop,3,0.01,0.0,0.1,"[1, 4, 8]",50,0.3,True,64,relu,2994.12280273,0.507092536177,0.0,0.0,0.0,2994.09375,0.483601485149,0.0,0.0,0.0,"[[3126    0]
 [3338    0]]"
False,True,510,sigmoid,adam,1,0.001,0.0,0.1,[1],50,0.2,False,256,softmax,114.322349548,0.492707536343,0.492683,1.0,0.906643,114.322387695,0.515625,0.515625,1.0,0.914127,"[[   0 3100]
 [   0 3300]]"
False,False,150,sigmoid,adam,5,0.01,0.01,0.2,"[1, 2, 2, 2, 2]",50,0.01,False,256,softmax,900.531188965,0.493021150915,0.493021,1.0,0.906757,900.531066895,0.515625,0.515625,1.0,0.914127,"[[   0 3100]
 [   0 3300]]"
False,False,80,sigmoid,adam,4,0.0001,0.01,0.0,"[1, 1, 1, 1]",50,0.1,False,64,tanh,0.694237530231,0.50715848554,0.0,0.0,0.0,0.694729983807,0.483601485149,0.0,0.0,0.0,"[[3126    0]
 [3338    0]]"
False,True,450,sigmoid,adam,4,0.01,0.1,0.3,"[1, 4, 8, 8]",50,0,False,256,relu,inf,0.493044969512,0.493033,0.999952,0.906725,4773.27099609,0.515625,0.515625,1.0,0.914127,"[[   0 3100]
 [   0 3300]]"
False,False,170,sigmoid,sgd,2,0.1,0.2,0.0001,"[1, 2]",50,0,True,256,relu,0.707527399063,0.506978849085,0.0,0.0,0.0,0.708053708076,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,False,680,sigmoid,sgd,1,0.001,0.2,0.1,[1],50,0.1,True,128,relu,17.8266410828,0.506955030488,0.333333,4.8e-05,5.4e-05,17.8258113861,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,True,450,sigmoid,adam,1,0.01,0.01,0.0001,[1],50,0,True,128,tanh,1.73687922955,0.509813262195,0.751055,0.008599,0.009543,1.73616409302,0.48546875,0.62963,0.005152,0.005719,"[[3090   10]
 [3283   17]]"
False,False,50,sigmoid,adam,2,0.1,0.001,0.001,"[1, 2]",50,0,True,128,tanh,4.98984479904,0.493021150915,0.493021,1.0,0.906757,4.98826789856,0.515625,0.515625,1.0,0.914127,"[[   0 3100]
 [   0 3300]]"
False,True,130,sigmoid,adam,1,0.01,0.01,0.001,[1],50,0,True,256,tanh,,,,,,,,,,,
